object_id,slope,profile_curvature,planar_curvature,lithology,twi,rainfall,ndvi,distance_to_river,distance_to_fault,slope_unit,slope_structure,hazard_label,rainfall_slope_interaction,saturation_potential,fault_vulnerability,stream_power_index_approx,disturbance_index,hydro_stress
3104627,6,6,5,3,1,4.0,9,2,1,13,3,1,24,4,1.5,6,9,3.636363636363636
3104630,7,6,5,3,1,4.0,9,2,1,13,3,1,28,4,1.5,7,9,3.636363636363636
3104632,7,6,5,3,1,4.0,9,2,1,13,3,1,28,4,1.5,7,9,3.636363636363636
3104633,6,6,5,3,1,4.0,9,2,1,13,3,1,24,4,1.5,6,9,3.636363636363636
3104635,6,6,5,3,1,4.0,9,2,1,13,3,1,24,4,1.5,6,9,3.636363636363636
3104636,5,6,5,3,1,4.0,9,2,1,13,3,1,20,4,1.5,5,9,3.636363636363636
3104638,5,5,6,3,1,4.0,9,2,1,13,3,1,20,4,1.5,5,9,3.636363636363636
3104641,5,6,6,3,1,4.0,9,2,1,13,3,1,20,4,1.5,5,9,3.636363636363636
3104642,5,6,6,3,1,4.0,9,2,1,13,3,1,20,4,1.5,5,9,3.636363636363636
3104644,5,5,7,3,1,4.0,9,2,1,13,3,1,20,4,1.5,5,9,3.636363636363636
3104645,5,5,7,3,1,4.0,9,2,1,13,3,1,20,4,1.5,5,9,3.636363636363636
3104647,5,6,6,3,1,4.0,9,2,1,13,3,1,20,4,1.5,5,9,3.636363636363636
3104648,5,6,6,3,1,4.0,8,2,1,13,3,1,20,4,1.5,5,9,3.636363636363636
3104649,3,6,6,3,1,4.0,8,2,1,13,3,1,12,4,1.5,3,9,3.636363636363636
3104651,3,6,6,3,1,4.0,9,2,1,13,3,1,12,4,1.5,3,9,3.636363636363636
3104654,3,6,6,3,1,4.0,9,2,1,13,3,1,12,4,1.5,3,9,3.636363636363636
3104657,3,6,6,3,1,4.0,9,2,1,13,3,1,12,4,1.5,3,9,3.636363636363636
3104660,3,6,6,3,1,4.0,9,2,1,13,3,1,12,4,1.5,3,9,3.636363636363636
3104661,2,6,6,3,1,4.0,9,2,1,13,3,1,8,4,1.5,2,9,3.636363636363636
3104662,2,5,6,3,1,4.0,9,2,1,13,3,1,8,4,1.5,2,9,3.636363636363636
3104663,2,5,6,3,1,4.0,9,2,1,13,3,1,8,4,1.5,2,9,3.636363636363636
3104664,1,5,6,3,1,4.0,9,2,1,13,3,1,4,4,1.5,1,9,3.636363636363636
3104666,1,6,6,3,1,4.0,9,2,1,13,3,1,4,4,1.5,1,9,3.636363636363636
3104669,1,6,5,3,1,4.0,9,2,1,13,3,1,4,4,1.5,1,9,3.636363636363636
3104672,1,5,5,3,1,4.0,9,2,1,13,3,1,4,4,1.5,1,9,3.636363636363636
3104675,1,6,5,3,3,4.0,9,2,1,13,3,1,4,12,1.5,3,9,1.2903225806451613
3104681,2,5,5,3,3,4.0,9,2,1,13,3,1,8,12,1.5,6,9,1.2903225806451613
3104682,2,5,5,3,3,4.0,9,2,1,13,3,1,8,12,1.5,6,9,1.2903225806451613
3104684,2,6,5,3,3,4.0,9,2,1,13,3,1,8,12,1.5,6,9,1.2903225806451613
3104687,2,6,4,3,3,4.0,9,2,1,13,3,1,8,12,1.5,6,9,1.2903225806451613
3104688,2,6,4,3,3,4.0,9,2,1,13,3,1,8,12,1.5,6,9,1.2903225806451613
3104690,2,6,5,3,3,4.0,9,2,1,13,3,1,8,12,1.5,6,9,1.2903225806451613
3104693,2,5,6,3,3,4.0,9,2,1,13,3,1,8,12,1.5,6,9,1.2903225806451613
3104694,2,5,6,3,3,4.0,9,2,1,13,3,1,8,12,1.5,6,9,1.2903225806451613
3104698,4,6,5,3,3,4.0,9,2,1,13,3,1,16,12,1.5,12,9,1.2903225806451613
3104700,4,6,5,3,2,4.0,9,2,1,13,3,1,16,8,1.5,8,9,1.9047619047619049
3104703,4,6,5,3,2,4.0,9,2,1,13,3,1,16,8,1.5,8,9,1.9047619047619049
3104706,4,6,5,3,2,4.0,9,2,1,13,3,1,16,8,1.5,8,9,1.9047619047619049
3105319,3,5,6,3,1,3.0,9,2,1,13,3,1,9,3,1.5,3,9,2.727272727272727
3105320,3,6,6,3,1,3.0,9,2,1,13,3,1,9,3,1.5,3,9,2.727272727272727
3105321,3,6,6,3,1,3.0,9,2,1,13,3,1,9,3,1.5,3,9,2.727272727272727
3105323,3,6,7,3,1,3.0,9,2,1,13,3,1,9,3,1.5,3,9,2.727272727272727
3105324,3,6,7,3,1,3.0,9,2,1,13,3,1,9,3,1.5,3,9,2.727272727272727
3105326,3,6,6,3,1,3.0,9,2,1,13,3,1,9,3,1.5,3,9,2.727272727272727
3105327,3,6,6,3,1,3.0,9,2,1,13,3,1,9,3,1.5,3,9,2.727272727272727
3105330,3,6,6,3,1,3.0,9,2,1,13,3,1,9,3,1.5,3,9,2.727272727272727
3105332,3,5,6,3,1,3.0,9,2,1,13,3,1,9,3,1.5,3,9,2.727272727272727
3105333,3,5,6,3,1,3.0,7,2,1,13,3,1,9,3,1.5,3,9,2.727272727272727
3105335,3,7,5,3,1,3.0,7,2,1,13,3,1,9,3,1.5,3,9,2.727272727272727
3105336,3,7,5,3,1,3.0,6,2,1,13,3,1,9,3,1.5,3,9,2.727272727272727
3105337,3,7,5,3,1,3.0,6,2,1,13,3,1,9,3,1.5,3,9,2.727272727272727
3105338,3,5,5,3,1,3.0,6,2,1,13,3,1,9,3,1.5,3,9,2.727272727272727
3105340,3,5,5,3,1,3.0,7,2,1,13,3,1,9,3,1.5,3,9,2.727272727272727
3105341,3,7,6,3,1,3.0,7,2,1,13,3,1,9,3,1.5,3,9,2.727272727272727
3105343,2,7,6,3,1,3.0,8,2,1,13,3,1,6,3,1.5,2,9,2.727272727272727
3105346,2,7,6,3,1,3.0,8,2,1,13,3,1,6,3,1.5,2,9,2.727272727272727
3105347,3,7,6,3,1,3.0,5,2,1,13,3,1,9,3,1.5,3,9,2.727272727272727
3105349,3,7,6,3,1,3.0,5,2,1,13,3,1,9,3,1.5,3,9,2.727272727272727
3105350,3,7,6,3,1,3.0,6,2,1,13,3,1,9,3,1.5,3,9,2.727272727272727
3105352,3,7,6,3,1,3.0,6,2,1,13,3,1,9,3,1.5,3,9,2.727272727272727
3105354,3,7,5,3,1,3.0,5,2,1,13,3,1,9,3,1.5,3,9,2.727272727272727
3105355,3,7,5,3,1,3.0,5,2,1,13,3,1,9,3,1.5,3,9,2.727272727272727
3105357,3,7,6,3,1,3.0,7,2,1,13,3,1,9,3,1.5,3,9,2.727272727272727
3105361,3,7,6,3,1,3.0,7,2,1,13,3,1,9,3,1.5,3,9,2.727272727272727
3105364,3,7,6,3,1,3.0,7,2,1,13,3,1,9,3,1.5,3,9,2.727272727272727
3105366,3,7,5,3,1,3.0,7,2,1,13,3,1,9,3,1.5,3,9,2.727272727272727
3105367,3,7,5,3,3,3.0,7,2,1,13,3,1,9,9,1.5,9,9,0.9677419354838708
3105369,3,6,5,3,3,3.0,7,2,1,13,3,1,9,9,1.5,9,9,0.9677419354838708
3105370,3,6,5,3,3,4.0,7,2,1,13,3,1,12,12,1.5,9,9,1.2903225806451613
3105371,3,6,5,3,3,4.0,8,2,1,13,3,1,12,12,1.5,9,9,1.2903225806451613
3105372,3,6,6,3,3,4.0,8,2,1,13,3,1,12,12,1.5,9,9,1.2903225806451613
3105374,4,6,6,3,3,4.0,5,2,1,13,3,1,16,12,1.5,12,9,1.2903225806451613
3105375,4,7,5,3,3,4.0,5,2,1,13,3,1,16,12,1.5,12,9,1.2903225806451613
3105377,3,7,5,3,3,4.0,5,2,1,13,3,1,12,12,1.5,9,9,1.2903225806451613
3105380,3,7,5,3,3,4.0,5,2,1,13,3,1,12,12,1.5,9,9,1.2903225806451613
3105381,3,7,6,3,3,4.0,6,2,1,13,3,1,12,12,1.5,9,9,1.2903225806451613
3105383,3,7,6,3,3,4.0,6,2,1,13,3,1,12,12,1.5,9,9,1.2903225806451613
3105384,3,8,5,3,3,4.0,6,2,1,13,3,1,12,12,1.5,9,9,1.2903225806451613
3105385,3,8,5,3,3,4.0,7,2,1,13,3,1,12,12,1.5,9,9,1.2903225806451613
3105386,3,8,5,3,3,4.0,7,2,1,13,3,1,12,12,1.5,9,9,1.2903225806451613
3105388,3,8,6,3,3,4.0,7,2,1,13,3,1,12,12,1.5,9,9,1.2903225806451613
3105389,3,8,6,3,3,4.0,7,2,1,13,3,1,12,12,1.5,9,9,1.2903225806451613
3105391,3,8,3,3,3,4.0,7,2,1,13,3,1,12,12,1.5,9,9,1.2903225806451613
3105392,3,8,3,3,2,4.0,8,2,1,13,3,1,12,8,1.5,6,9,1.9047619047619049
3105394,3,7,5,3,2,4.0,8,2,1,13,3,1,12,8,1.5,6,9,1.9047619047619049
3105395,3,7,5,3,2,4.0,8,2,1,13,3,1,12,8,1.5,6,9,1.9047619047619049
3105397,3,6,6,3,2,4.0,8,2,1,13,3,1,12,8,1.5,6,9,1.9047619047619049
3105398,3,6,6,3,2,4.0,8,2,1,13,3,1,12,8,1.5,6,9,1.9047619047619049
3105399,3,6,6,3,2,4.0,6,2,1,13,3,1,12,8,1.5,6,9,1.9047619047619049
3105400,3,7,4,3,2,4.0,6,2,1,13,3,1,12,8,1.5,6,9,1.9047619047619049
3105401,3,7,4,3,2,4.0,6,2,1,13,3,1,12,8,1.5,6,9,1.9047619047619049
3106014,3,4,6,3,1,4.0,6,2,1,23,4,1,12,4,1.5,3,9,3.636363636363636
3106015,3,6,5,3,1,4.0,6,2,1,13,3,1,12,4,1.5,3,9,3.636363636363636
3106017,3,6,5,3,1,4.0,6,2,1,13,3,1,12,4,1.5,3,9,3.636363636363636
3106018,3,5,6,3,1,4.0,6,2,1,13,3,1,12,4,1.5,3,9,3.636363636363636
3106020,3,5,6,3,1,4.0,6,2,1,13,3,1,12,4,1.5,3,9,3.636363636363636
3106021,3,6,5,3,1,4.0,6,2,1,13,3,1,12,4,1.5,3,9,3.636363636363636
3106023,3,6,5,3,1,4.0,7,2,1,13,3,1,12,4,1.5,3,9,3.636363636363636
3106024,3,5,6,3,1,4.0,7,2,1,13,3,1,12,4,1.5,3,9,3.636363636363636
3106026,3,5,6,3,1,4.0,7,2,1,13,3,1,12,4,1.5,3,9,3.636363636363636
3106027,3,6,7,3,1,4.0,8,2,1,13,3,1,12,4,1.5,3,9,3.636363636363636
3106029,4,6,7,3,1,4.0,8,2,1,13,3,1,16,4,1.5,4,9,3.636363636363636
3106030,4,6,5,3,1,4.0,7,2,1,13,3,1,16,4,1.5,4,9,3.636363636363636
3106033,4,5,5,3,1,4.0,7,2,1,13,3,1,16,4,1.5,4,9,3.636363636363636
3106035,5,5,5,3,1,4.0,7,2,1,13,3,1,20,4,1.5,5,9,3.636363636363636
3106036,5,5,6,3,1,4.0,7,2,1,13,3,1,20,4,1.5,5,9,3.636363636363636
3106039,5,6,5,3,1,4.0,7,2,1,13,3,1,20,4,1.5,5,9,3.636363636363636
3106041,5,6,5,3,1,4.0,8,2,1,13,3,1,20,4,1.5,5,9,3.636363636363636
3106042,4,7,4,3,1,4.0,8,2,1,13,3,1,16,4,1.5,4,9,3.636363636363636
3106045,4,6,5,3,1,4.0,8,2,1,13,3,1,16,4,1.5,4,9,3.636363636363636
3106048,4,6,5,3,1,4.0,8,2,1,13,3,1,16,4,1.5,4,9,3.636363636363636
3106051,4,6,5,3,1,4.0,8,2,1,13,3,1,16,4,1.5,4,9,3.636363636363636
3106052,4,6,6,3,1,4.0,8,2,1,13,3,1,16,4,1.5,4,9,3.636363636363636
3106054,3,6,6,3,1,4.0,8,2,1,13,3,1,12,4,1.5,3,9,3.636363636363636
3106057,3,6,6,3,1,4.0,8,2,1,13,3,1,12,4,1.5,3,9,3.636363636363636
3106058,3,5,6,3,3,4.0,8,2,1,13,3,1,12,12,1.5,9,9,1.2903225806451613
3106060,4,5,6,3,3,4.0,8,2,1,13,3,1,16,12,1.5,12,9,1.2903225806451613
3106062,4,5,6,3,3,4.0,7,2,1,13,3,1,16,12,1.5,12,9,1.2903225806451613
3106063,5,5,6,3,3,4.0,7,2,1,13,3,1,20,12,1.5,15,9,1.2903225806451613
3106064,5,4,6,3,3,4.0,7,2,1,13,3,1,20,12,1.5,15,9,1.2903225806451613
3106065,5,4,6,3,3,4.0,8,2,1,13,3,1,20,12,1.5,15,9,1.2903225806451613
3106066,4,4,6,3,3,4.0,8,2,1,13,3,1,16,12,1.5,12,9,1.2903225806451613
3106067,4,5,6,3,3,4.0,8,2,1,13,3,1,16,12,1.5,12,9,1.2903225806451613
3106070,4,5,6,3,3,4.0,8,2,1,13,3,1,16,12,1.5,12,9,1.2903225806451613
3106072,3,5,6,3,3,4.0,8,2,1,13,3,1,12,12,1.5,9,9,1.2903225806451613
3106073,3,6,6,3,3,4.0,8,2,1,13,3,1,12,12,1.5,9,9,1.2903225806451613
3106076,3,6,5,3,3,4.0,8,2,1,13,3,1,12,12,1.5,9,9,1.2903225806451613
3106079,3,5,6,3,3,4.0,6,2,1,13,3,1,12,12,1.5,9,9,1.2903225806451613
3106082,4,6,6,3,3,4.0,6,2,1,13,3,1,16,12,1.5,12,9,1.2903225806451613
3106083,4,6,6,3,2,4.0,5,2,1,13,3,1,16,8,1.5,8,9,1.9047619047619049
3106085,3,6,6,3,2,4.0,5,2,1,13,3,1,12,8,1.5,6,9,1.9047619047619049
3106086,3,5,5,3,2,4.0,7,2,1,13,3,1,12,8,1.5,6,9,1.9047619047619049
3106088,1,5,5,3,2,4.0,7,2,1,13,3,1,4,8,1.5,2,9,1.9047619047619049
3106089,1,6,4,3,2,5.0,7,2,1,13,3,1,5,10,1.5,2,9,2.380952380952381
3106091,3,6,4,3,2,5.0,7,1,1,13,3,1,15,10,1.5,6,10,2.380952380952381
3106092,3,6,5,3,2,5.0,7,1,1,13,3,1,15,10,1.5,6,10,2.380952380952381
3106093,3,6,5,3,2,5.0,8,1,1,13,3,1,15,10,1.5,6,10,2.380952380952381
3106094,5,6,5,3,2,5.0,8,1,1,13,3,1,25,10,1.5,10,10,2.380952380952381
3106095,5,5,6,3,2,5.0,8,1,1,13,3,1,25,10,1.5,10,10,2.380952380952381
3106097,6,5,6,3,2,5.0,9,1,1,13,3,1,30,10,1.5,12,10,2.380952380952381
3106710,5,6,5,3,1,5.0,9,2,1,23,4,1,25,5,1.5,5,9,4.545454545454545
3106712,4,5,6,3,1,5.0,9,2,1,13,3,1,20,5,1.5,4,9,4.545454545454545
3106713,4,5,6,3,1,5.0,9,2,1,13,3,1,20,5,1.5,4,9,4.545454545454545
3106715,4,5,6,3,1,5.0,8,2,1,13,3,1,20,5,1.5,4,9,4.545454545454545
3106716,4,5,6,3,1,5.0,8,2,1,13,3,1,20,5,1.5,4,9,4.545454545454545
3106718,3,6,5,3,1,5.0,8,2,1,13,3,1,15,5,1.5,3,9,4.545454545454545
3106719,3,6,5,3,1,5.0,8,2,1,13,3,1,15,5,1.5,3,9,4.545454545454545
3106721,3,5,5,3,1,5.0,8,2,1,13,3,1,15,5,1.5,3,9,4.545454545454545
3106722,3,5,5,3,1,5.0,8,2,1,13,3,1,15,5,1.5,3,9,4.545454545454545
3106724,3,5,6,3,1,5.0,8,2,1,13,3,1,15,5,1.5,3,9,4.545454545454545
3106725,3,5,6,3,1,5.0,9,2,1,13,3,1,15,5,1.5,3,9,4.545454545454545
3106727,4,5,5,3,1,5.0,9,2,1,13,3,1,20,5,1.5,4,9,4.545454545454545
3106729,4,5,5,3,1,5.0,9,2,1,13,3,1,20,5,1.5,4,9,4.545454545454545
3106732,4,5,5,3,1,5.0,8,2,1,13,3,1,20,5,1.5,4,9,4.545454545454545
3106733,3,5,6,3,1,5.0,8,2,1,13,3,1,15,5,1.5,3,9,4.545454545454545
3106735,3,5,6,3,1,5.0,8,2,1,13,3,1,15,5,1.5,3,9,4.545454545454545
3106736,3,5,5,3,1,5.0,9,2,1,13,3,1,15,5,1.5,3,9,4.545454545454545
3106737,2,5,5,3,1,5.0,9,2,1,13,3,1,10,5,1.5,2,9,4.545454545454545
3106738,2,5,5,3,1,5.0,9,2,1,13,3,1,10,5,1.5,2,9,4.545454545454545
3106739,2,5,6,3,1,5.0,7,2,1,13,3,1,10,5,1.5,2,9,4.545454545454545
3106740,3,5,6,3,1,5.0,7,2,1,13,3,1,15,5,1.5,3,9,4.545454545454545
3106741,3,5,6,3,1,5.0,7,2,1,13,3,1,15,5,1.5,3,9,4.545454545454545
3106744,3,5,6,3,1,5.0,7,2,1,13,3,1,15,5,1.5,3,9,4.545454545454545
3106746,3,5,5,3,1,5.0,8,2,1,13,3,1,15,5,1.5,3,9,4.545454545454545
3106747,3,5,5,3,3,5.0,8,2,1,13,3,1,15,15,1.5,9,9,1.6129032258064515
3106749,3,5,6,3,3,5.0,8,2,1,13,3,1,15,15,1.5,9,9,1.6129032258064515
3106750,3,5,6,3,3,5.0,9,2,1,13,3,1,15,15,1.5,9,9,1.6129032258064515
3106752,2,6,5,3,3,5.0,9,2,1,13,3,1,10,15,1.5,6,9,1.6129032258064515
3106753,2,6,5,3,3,5.0,9,2,1,13,3,1,10,15,1.5,6,9,1.6129032258064515
3106755,3,6,6,3,3,5.0,9,2,1,13,3,1,15,15,1.5,9,9,1.6129032258064515
3106756,3,6,6,3,3,5.0,9,2,1,13,3,1,15,15,1.5,9,9,1.6129032258064515
3106758,3,6,5,3,3,5.0,9,2,1,13,3,1,15,15,1.5,9,9,1.6129032258064515
3106759,3,6,5,3,3,5.0,9,2,1,13,3,1,15,15,1.5,9,9,1.6129032258064515
3106761,4,5,5,3,3,5.0,9,2,1,13,3,1,20,15,1.5,12,9,1.6129032258064515
3106762,4,5,5,3,3,5.0,9,2,1,13,3,1,20,15,1.5,12,9,1.6129032258064515
3106764,4,6,5,3,3,5.0,9,2,1,13,3,1,20,15,1.5,12,9,1.6129032258064515
3106766,4,6,5,3,3,5.0,9,2,1,13,3,1,20,15,1.5,12,9,1.6129032258064515
3106767,4,6,6,3,3,5.0,9,2,1,13,3,1,20,15,1.5,12,9,1.6129032258064515
3106769,4,6,6,3,3,5.0,9,2,1,13,3,1,20,15,1.5,12,9,1.6129032258064515
3106770,3,5,6,3,3,5.0,9,2,1,13,3,1,15,15,1.5,9,9,1.6129032258064515
3106772,3,5,6,3,2,5.0,9,2,1,13,3,1,15,10,1.5,6,9,2.380952380952381
3106774,2,5,6,3,2,5.0,9,2,1,13,3,1,10,10,1.5,4,9,2.380952380952381
3106775,2,5,6,3,2,5.0,9,2,1,13,3,1,10,10,1.5,4,9,2.380952380952381
3106776,2,6,5,3,2,5.0,9,2,1,13,3,1,10,10,1.5,4,9,2.380952380952381
3106777,3,6,5,3,2,5.0,9,2,1,13,3,1,15,10,1.5,6,9,2.380952380952381
3106778,3,6,5,3,2,5.0,9,1,1,13,3,1,15,10,1.5,6,10,2.380952380952381
3106779,3,6,5,3,2,6.0,9,1,1,13,3,1,18,12,1.5,6,10,2.857142857142857
3106780,4,6,5,3,2,6.0,9,1,1,13,3,1,24,12,1.5,8,10,2.857142857142857
3106781,4,6,5,3,2,6.0,9,1,1,13,3,1,24,12,1.5,8,10,2.857142857142857
3106783,3,6,6,3,2,6.0,9,1,1,13,3,1,18,12,1.5,6,10,2.857142857142857
3106784,3,6,6,3,2,6.0,9,1,1,13,3,1,18,12,1.5,6,10,2.857142857142857
3106787,3,6,6,3,2,6.0,9,1,1,13,3,1,18,12,1.5,6,10,2.857142857142857
3106790,3,6,6,3,2,6.0,9,1,1,13,3,1,18,12,1.5,6,10,2.857142857142857
3106792,2,6,6,3,2,6.0,9,1,1,13,3,1,12,12,1.5,4,10,2.857142857142857
3106793,2,6,6,3,2,6.0,9,1,1,13,3,1,12,12,1.5,4,10,2.857142857142857
3107409,3,5,6,3,1,6.0,9,2,1,23,4,1,18,6,1.5,3,9,5.454545454545454
3107410,3,5,6,3,1,6.0,9,2,1,13,3,1,18,6,1.5,3,9,5.454545454545454
3107411,3,6,6,3,1,6.0,9,2,1,13,3,1,18,6,1.5,3,9,5.454545454545454
3107412,3,6,6,3,1,6.0,9,2,1,13,3,1,18,6,1.5,3,9,5.454545454545454
3107413,2,6,6,3,1,6.0,9,2,1,13,3,1,12,6,1.5,2,9,5.454545454545454
3107415,2,6,6,3,1,6.0,9,2,1,13,3,1,12,6,1.5,2,9,5.454545454545454
3107418,2,6,6,3,1,6.0,9,2,1,13,3,1,12,6,1.5,2,9,5.454545454545454
3107420,2,5,6,3,1,6.0,9,2,1,13,3,1,12,6,1.5,2,9,5.454545454545454
3107421,2,5,6,3,1,6.0,9,2,1,13,3,1,12,6,1.5,2,9,5.454545454545454
3107422,3,5,6,3,1,6.0,9,2,1,13,3,1,18,6,1.5,3,9,5.454545454545454
3107423,3,6,6,3,1,6.0,9,2,1,13,3,1,18,6,1.5,3,9,5.454545454545454
3107425,3,6,6,3,1,6.0,9,2,1,13,3,1,18,6,1.5,3,9,5.454545454545454
3107428,3,6,6,3,1,6.0,9,2,1,13,3,1,18,6,1.5,3,9,5.454545454545454
3107429,3,5,6,3,1,6.0,9,2,1,13,3,1,18,6,1.5,3,9,5.454545454545454
3107431,3,5,6,3,1,6.0,9,2,1,13,3,1,18,6,1.5,3,9,5.454545454545454
3107434,3,5,6,3,1,6.0,9,2,1,13,3,1,18,6,1.5,3,9,5.454545454545454
3107435,3,6,5,3,3,6.0,9,2,1,13,3,1,18,18,1.5,9,9,1.935483870967741
3107437,3,6,5,3,3,6.0,9,2,1,13,3,1,18,18,1.5,9,9,1.935483870967741
3107440,3,6,5,3,3,6.0,9,2,1,13,3,1,18,18,1.5,9,9,1.935483870967741
3107442,3,6,6,3,3,6.0,9,2,1,13,3,1,18,18,1.5,9,9,1.935483870967741
3107443,3,6,6,3,3,6.0,9,2,1,13,3,1,18,18,1.5,9,9,1.935483870967741
3107445,3,6,5,3,3,6.0,9,2,1,13,3,1,18,18,1.5,9,9,1.935483870967741
3107446,3,6,5,3,3,6.0,9,2,1,13,3,1,18,18,1.5,9,9,1.935483870967741
3107449,3,6,5,3,3,6.0,9,2,1,13,3,1,18,18,1.5,9,9,1.935483870967741
3107450,4,6,5,3,3,6.0,9,2,1,13,3,1,24,18,1.5,12,9,1.935483870967741
3107451,4,5,5,3,3,6.0,9,2,1,13,3,1,24,18,1.5,12,9,1.935483870967741
3107452,4,5,5,3,3,6.0,9,2,1,13,3,1,24,18,1.5,12,9,1.935483870967741
3107453,3,5,5,3,3,6.0,9,2,1,13,3,1,18,18,1.5,9,9,1.935483870967741
3107454,3,5,6,3,3,6.0,9,2,1,13,3,1,18,18,1.5,9,9,1.935483870967741
3107455,3,5,6,3,3,6.0,9,2,1,13,3,1,18,18,1.5,9,9,1.935483870967741
3107456,2,5,6,3,3,6.0,9,2,1,13,3,1,12,18,1.5,6,9,1.935483870967741
3107457,2,6,6,3,3,6.0,9,2,1,13,3,1,12,18,1.5,6,9,1.935483870967741
3107458,2,6,6,3,3,6.0,9,2,1,13,3,1,12,18,1.5,6,9,1.935483870967741
3107460,2,5,7,3,2,6.0,9,2,1,13,3,1,12,12,1.5,4,9,2.857142857142857
3107462,2,5,7,3,2,7.0,9,2,1,13,3,1,14,14,1.5,4,9,3.333333333333333
3107463,2,4,7,3,2,7.0,9,2,1,13,3,1,14,14,1.5,4,9,3.333333333333333
3107465,2,4,7,3,2,7.0,9,2,1,13,3,1,14,14,1.5,4,9,3.333333333333333
3107466,2,5,5,3,2,7.0,9,1,1,13,3,1,14,14,1.5,4,10,3.333333333333333
3107468,2,5,5,3,2,7.0,9,1,1,13,3,1,14,14,1.5,4,10,3.333333333333333
3107469,2,6,5,3,2,7.0,9,1,1,13,3,1,14,14,1.5,4,10,3.333333333333333
3107471,2,6,5,3,2,7.0,9,1,1,13,3,1,14,14,1.5,4,10,3.333333333333333
3107474,2,6,5,3,2,7.0,9,1,1,13,3,1,14,14,1.5,4,10,3.333333333333333
3107475,3,6,5,3,2,7.0,9,1,1,13,3,1,21,14,1.5,6,10,3.333333333333333
3107476,3,5,6,3,2,7.0,9,1,1,13,3,1,21,14,1.5,6,10,3.333333333333333
3107477,3,5,6,3,2,7.0,9,1,1,13,3,1,21,14,1.5,6,10,3.333333333333333
3107479,3,6,7,3,2,7.0,9,1,1,13,3,1,21,14,1.5,6,10,3.333333333333333
3107480,3,6,7,3,2,7.0,9,1,1,13,3,1,21,14,1.5,6,10,3.333333333333333
3107482,3,6,6,3,2,7.0,9,1,1,13,3,1,21,14,1.5,6,10,3.333333333333333
3107483,3,6,6,3,2,7.0,9,1,1,13,3,1,21,14,1.5,6,10,3.333333333333333
3107484,7,6,6,3,6,7.0,9,1,1,13,3,1,49,42,1.5,42,10,1.1475409836065575
3107485,7,7,5,3,6,7.0,9,1,1,13,3,1,49,42,1.5,42,10,1.1475409836065575
3107486,7,7,5,3,6,7.0,9,1,1,13,3,1,49,42,1.5,42,10,1.1475409836065575
3107487,6,7,5,3,6,7.0,9,1,1,13,3,1,42,42,1.5,36,10,1.1475409836065575
3107488,6,4,6,3,6,7.0,9,1,1,13,3,1,42,42,1.5,36,10,1.1475409836065575
3107489,6,4,6,3,6,7.0,9,1,1,13,3,1,42,42,1.5,36,10,1.1475409836065575
3107491,5,7,4,3,6,7.0,9,1,1,13,3,1,35,42,1.5,30,10,1.1475409836065575
3107492,5,7,4,3,6,7.0,9,1,1,13,3,1,35,42,1.5,30,10,1.1475409836065575
3108107,3,6,5,3,1,7.0,7,2,1,23,4,1,21,7,1.5,3,9,6.363636363636363
3108108,4,6,5,3,1,7.0,8,2,1,23,4,1,28,7,1.5,4,9,6.363636363636363
3108109,4,6,4,3,1,7.0,8,2,1,13,3,1,28,7,1.5,4,9,6.363636363636363
3108112,5,6,5,3,1,7.0,8,2,1,13,3,1,35,7,1.5,5,9,6.363636363636363
3108115,5,4,7,3,1,7.0,7,2,1,13,3,1,35,7,1.5,5,9,6.363636363636363
3108118,5,6,5,3,1,7.0,7,2,1,13,3,1,35,7,1.5,5,9,6.363636363636363
3108121,5,6,5,3,1,7.0,7,2,1,13,3,1,35,7,1.5,5,9,6.363636363636363
3108122,5,6,5,3,1,7.0,6,2,1,13,3,1,35,7,1.5,5,9,6.363636363636363
3108123,5,6,5,3,3,7.0,6,2,1,13,3,1,35,21,1.5,15,9,2.258064516129032
3108124,5,6,6,3,3,7.0,6,2,1,13,3,1,35,21,1.5,15,9,2.258064516129032
3108125,5,6,6,3,3,7.0,5,2,1,13,3,1,35,21,1.5,15,9,2.258064516129032
3108127,4,5,6,3,3,7.0,5,2,1,13,3,1,28,21,1.5,12,9,2.258064516129032
3108128,4,5,6,3,3,7.0,5,2,1,13,3,1,28,21,1.5,12,9,2.258064516129032
3108129,4,5,6,3,3,4.0,7,2,1,13,3,1,16,12,1.5,12,9,1.2903225806451613
3108130,2,5,5,3,3,4.0,7,2,1,13,3,1,8,12,1.5,6,9,1.2903225806451613
3108131,2,5,5,3,3,4.0,7,2,1,13,3,1,8,12,1.5,6,9,1.2903225806451613
3108132,2,5,5,3,3,4.0,8,2,1,13,3,1,8,12,1.5,6,9,1.2903225806451613
3108133,3,5,5,3,3,4.0,8,2,1,13,3,1,12,12,1.5,9,9,1.2903225806451613
3108134,3,6,4,3,3,4.0,8,2,1,13,3,1,12,12,1.5,9,9,1.2903225806451613
3108136,3,6,4,3,3,4.0,7,2,1,13,3,1,12,12,1.5,9,9,1.2903225806451613
3108137,3,6,5,3,3,4.0,7,2,1,13,3,1,12,12,1.5,9,9,1.2903225806451613
3108139,4,6,5,3,3,4.0,8,2,1,13,3,1,16,12,1.5,12,9,1.2903225806451613
3108140,4,6,5,3,3,4.0,8,2,1,13,3,1,16,12,1.5,12,9,1.2903225806451613
